Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/TomyTutor/Pyuuta Jr Manuals/Cave Crawlers.pdf,https://archive.org/download/mister-manuals/1983_Tomy%20Pyuuta%20Jr%2C.zip/1983_Tomy%20Pyuuta%20Jr%2C%2FCave%20Crawlers.pdf,689540,efd07511dacb76f91e3fbb217e2e2eea,,,Cave Crawlers.pdf
docs/TomyTutor/Pyuuta Jr Manuals/Deep Six.pdf,https://archive.org/download/mister-manuals/1983_Tomy%20Pyuuta%20Jr%2C.zip/1983_Tomy%20Pyuuta%20Jr%2C%2FDeep%20Six.pdf,548437,cf0316330a7e4bfc3f1d133cc8a6c68e,,,Deep Six.pdf
docs/TomyTutor/Pyuuta Jr Manuals/Hyperspace.pdf,https://archive.org/download/mister-manuals/1983_Tomy%20Pyuuta%20Jr%2C.zip/1983_Tomy%20Pyuuta%20Jr%2C%2FHyperspace.pdf,515055,ff67cbf90f0d1c9b60e14c79f39c1f8e,,,Hyperspace.pdf
docs/TomyTutor/Pyuuta Jr Manuals/Jungler.pdf,https://archive.org/download/mister-manuals/1983_Tomy%20Pyuuta%20Jr%2C.zip/1983_Tomy%20Pyuuta%20Jr%2C%2FJungler.pdf,529340,e56e2177c39d5f448d41c2751baf6357,,,Jungler.pdf
docs/TomyTutor/Pyuuta Jr Manuals/Loco-Motion.pdf,https://archive.org/download/mister-manuals/1983_Tomy%20Pyuuta%20Jr%2C.zip/1983_Tomy%20Pyuuta%20Jr%2C%2FLoco-Motion.pdf,601782,9a74607a044b5419bb4df79be88885b1,,,Loco-Motion.pdf
docs/TomyTutor/Pyuuta Jr Manuals/Pooyan.pdf,https://archive.org/download/mister-manuals/1983_Tomy%20Pyuuta%20Jr%2C.zip/1983_Tomy%20Pyuuta%20Jr%2C%2FPooyan.pdf,505612,47e9f6d3d2e5f2dd0b2a57995799fcd6,,,Pooyan.pdf
docs/TomyTutor/Pyuuta Jr Manuals/Scramble.pdf,https://archive.org/download/mister-manuals/1983_Tomy%20Pyuuta%20Jr%2C.zip/1983_Tomy%20Pyuuta%20Jr%2C%2FScramble.pdf,509160,64c744282411728bc246144750d2a1c6,,,Scramble.pdf
docs/TomyTutor/Pyuuta Jr Manuals/Torpedo Terror.pdf,https://archive.org/download/mister-manuals/1983_Tomy%20Pyuuta%20Jr%2C.zip/1983_Tomy%20Pyuuta%20Jr%2C%2FTorpedo%20Terror.pdf,488770,78abaef83a52f2eb4141646228c07eaa,,,Torpedo Terror.pdf
docs/TomyTutor/Pyuuta Jr Manuals/Traffic Jam.pdf,https://archive.org/download/mister-manuals/1983_Tomy%20Pyuuta%20Jr%2C.zip/1983_Tomy%20Pyuuta%20Jr%2C%2FTraffic%20Jam.pdf,545171,f34855ef26c947f2f6765f770473d4e9,,,Traffic Jam.pdf
